user_id,playlist,name,album_name,album_date,album_date_precision,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,track
12165492447,Hit Rewind,I Want It That Way,Millennium,18/05/99,DAY,0.689,0.694,0.027,0.2570,0.0000,0.148,0.482,1
12165492447,Hit Rewind,Poker Face,The Fame,01/01/08,DAY,0.851,0.806,0.0787,0.1180,0.0000,0.121,0.787,2
12165492447,Hit Rewind,Just Dance,The Fame,01/01/08,DAY,0.822,0.739,0.0311,0.0264,0.0000,0.181,0.745,3
12165492447,Hit Rewind,Telephone,The Fame Monster (Deluxe Edition),05/11/09,DAY,0.824,0.836,0.0404,0.0052,0.0008,0.112,0.716,4
12165492447,Hit Rewind,Criminal,Femme Fatale (Deluxe Version),28/03/11,DAY,0.696,0.734,0.0298,0.0485,0.0000,0.183,0.711,5
12165492447,Hit Rewind,Born This Way,Born This Way (International Special Edition Version),23/05/11,DAY,0.587,0.828,0.161,0.0033,0.0000,0.331,0.494,6
12165492447,Hit Rewind,Last Friday Night (T.G.I.F.),Katy Perry   Teenage Dream: The Complete Confection,12/03/12,DAY,0.649,0.815,0.0415,0.0012,0.0000,0.671,0.765,7
12165492447,Hit Rewind,Stolen Dance,Sadnecessary,31/05/13,DAY,0.885,0.581,0.0378,0.4270,0.0002,0.0759,0.728,8
12165492447,Hit Rewind,Latch,Settle (Special Edition),01/01/14,DAY,0.503,0.727,0.167,0.0159,0.0001,0.0895,0.521,9
12165492447,Hit Rewind,A Sky Full of Stars,Ghost Stories,19/05/14,DAY,0.551,0.636,0.0281,0.0071,0.0020,0.217,0.153,10
12165492447,Hit Rewind,Sugar,V,02/09/14,DAY,0.748,0.788,0.0334,0.0591,0.0000,0.0863,0.884,11
12165492447,Hit Rewind,Wait a Minute!,ARDIPITHECUS,11/01/15,DAY,0.764,0.705,0.0278,0.0371,0.0000,0.0943,0.672,12
12165492447,Hit Rewind,She's Kinda Hot,Sounds Good Feels Good (Deluxe),23/10/15,DAY,0.664,0.908,0.0317,0.0018,0.0000,0.109,0.889,13
12165492447,Hit Rewind,Faded,Faded,04/12/15,DAY,0.589,0.651,0.0306,0.0291,0.0000,0.111,0.166,14
12165492447,Hit Rewind,Somebody Else,I like it when you sleep  for you are so beautiful yet so unaware of it,26/02/16,DAY,0.618,0.793,0.0601,0.2040,0.0154,0.126,0.459,15
12165492447,Hit Rewind,Scars To Your Beautiful,Know It All (Deluxe),11/03/16,DAY,0.319,0.739,0.272,0.0285,0.0000,0.111,0.449,16
12165492447,Hit Rewind,PILLOWTALK,Mind Of Mine (Deluxe Edition),25/03/16,DAY,0.584,0.7,0.0456,0.1170,0.0000,0.0939,0.438,17
12165492447,Hit Rewind,Send My Love (To Your New Lover),25,24/06/16,DAY,0.69,0.524,0.103,0.0415,0.0000,0.17,0.562,18
12165492447,Hit Rewind,Say You Won't Let Go,Back from the Edge,28/10/16,DAY,0.358,0.557,0.059,0.6950,0.0000,0.0902,0.494,19
12165492447,Hit Rewind,That's What I Like,24K Magic,17/11/16,DAY,0.853,0.56,0.0406,0.0130,0.0000,0.0944,0.86,20
12165492447,Hit Rewind,Redbone,Awaken  My Love!,02/12/16,DAY,0.743,0.347,0.121,0.1670,0.0095,0.103,0.572,21
12165492447,Hit Rewind,I Fall Apart,Stoney (Deluxe),09/12/16,DAY,0.556,0.538,0.0382,0.0689,0.0000,0.196,0.291,22
12165492447,Hit Rewind,Congratulations,Stoney (Deluxe),09/12/16,DAY,0.63,0.804,0.0363,0.2150,0.0000,0.253,0.492,23
12165492447,Hit Rewind,It Ain't Me (with Selena Gomez),It Ain't Me (with Selena Gomez),16/02/17,DAY,0.64,0.533,0.0706,0.1190,0.0000,0.0864,0.515,24
12165492447,Hit Rewind,Stay,Stay,23/02/17,DAY,0.69,0.622,0.0622,0.2530,0.0000,0.116,0.544,25
12165492447,Hit Rewind,Pretty Girl - Cheat Codes X CADE Remix,Pretty Girl (Cheat Codes X CADE Remix),02/03/17,DAY,0.703,0.868,0.0291,0.1500,0.1320,0.104,0.733,26
12165492447,Hit Rewind,Feel Good (feat. Daya),Feel Good (feat. Daya),03/03/17,DAY,0.625,0.707,0.0337,0.2200,0.0000,0.213,0.479,27
